ID,Address,Suburb,Price,Type,Date,Rooms,Bathroom,Car,Landsize,Age,Latitude,Longitude,train_station_id,distance_to_train_station,travel_min_to_CBD,over_priced?,crime_A_average,crime_B_average,crime_C_average,closest_primary_school,distance_to_closest_primary,primary_school_ranking,closest_secondary_school,distance_to_closest_secondary,secondary_school_ranking
ID641898797,39 Barry St,NORTHCOTE,1710000.0,h,2016-06-04,3,1.0,1.0,247.0,129.0,-37.7798,144.9952,20017,292.72699694798223,7.006622516556291,True,25.5625,60.53333333333333,14.0,St Joseph's School,591.839817320259,113,Northcote High School,792.7132277100395,178
ID490368107,2 Scott St,HAWTHORN,1790000.0,h,2017-06-03,2,2.0,2.0,460.0,61.0,-37.83432,145.04152,19910,938.3929091830802,0.0,True,156.70833333333334,1480.2666666666667,132.1818181818182,Auburn South Primary School,671.291378851618,124,Auburn High School,693.0392208728524,167
ID216723944,68 Mortimore St,BENTLEIGH,1350000.0,h,2016-09-24,3,1.0,1.0,617.0,7.0,-37.9282,145.047,19938,1067.850763721728,21.288888888888888,True,120.73913043478261,881.5,102.88888888888889,Tucker Road Bentleigh Primary School,514.7156348528509,380,Bentleigh Secondary College,1127.6447488289539,230
ID798738902,48 Barry St,NORTHCOTE,1676000.0,h,2016-07-16,3,1.0,2.0,401.0,24.0,-37.7801,144.9954,20017,329.44475259158764,7.006622516556291,True,25.5625,60.53333333333333,14.0,St Joseph's School,620.8822009224825,113,Northcote High School,829.9356462806173,178
ID592993053,8/3 Carnarvon St,DONCASTER,700000.0,u,2016-06-04,3,2.0,2.0,0.0,12.0,-37.7862,145.1235,20042,3680.3855107223994,23.25563909774436,False,385.125,1984.8,302.0,Doncaster Primary School,547.2088062205869,214,Doncaster Secondary College,1292.924799937342,225
ID300585203,25 Clydesdale Rd,AIRPORT WEST,985000.0,h,2017-04-29,3,1.0,1.0,841.0,11.0,-37.7251,144.8785,20033,3870.5750591868973,10.321428571428571,True,151.83333333333334,1120.7333333333333,125.11111111111111,St Christopher's School,154.31963361807033,274,Essendon Keilor College,1800.8300450321706,460
ID315010416,27 Gerald St,BLACKBURN,1850000.0,h,2017-09-16,4,2.0,2.0,628.0,7.0,-37.82942,145.16714,19899,1194.9226973804252,28.78787878787879,True,129.1304347826087,614.0,123.3,Blackburn Lake Primary School,222.28410027397848,129,Emmaus College,2134.649720012164,142
ID601656261,15 Orford St,MOONEE PONDS,956000.0,h,2016-06-27,2,1.0,2.0,435.0,99.0,-37.7692,144.9042,20038,1372.7205341996844,6.338983050847458,False,46.333333333333336,86.29411764705883,21.666666666666668,St Mary's School,808.2230523361454,159,Ave Maria College,1504.2661516796895,111
ID397342613,7 Collinson St,KEILOR PARK,690000.0,h,2017-06-17,3,1.0,2.0,650.0,41.0,-37.72529,144.85682,20002,5451.92441091037,11.923076923076923,False,139.3181818181818,1026.4,88.63636363636364,Niddrie Primary School,2000.850271945697,445,Essendon Keilor College,1965.6710448261672,460
ID185032023,30 Carrington Rd,NIDDRIE,1312000.0,h,2017-05-06,3,1.0,1.0,650.0,69.0,-37.7375,144.8885,20036,3053.1838719996167,8.196428571428571,True,14.055555555555555,58.666666666666664,7.666666666666667,Niddrie Primary School,1155.0672979096876,445,Rosehill Secondary College,1041.936878711775,239
ID530645359,3/859 Toorak Rd,HAWTHORN EAST,1590000.0,t,2016-11-19,3,2.0,2.0,289.0,9.0,-37.8451,145.0525,19912,913.4981965996859,0.0,True,143.04166666666666,1283.5625,102.45454545454545,Auburn South Primary School,871.44569463601,124,Alia College,677.0555621054451,500
ID773496767,7/88 Stephen St,YARRAVILLE,782000.0,u,2017-03-04,2,1.0,1.0,1555.0,6.0,-37.8156,144.8943,19996,384.97835021915677,5.482758620689655,True,111.5,355.93333333333334,60.333333333333336,Yarraville West Primary School,789.5709174583349,105,Gilmore College For Girls,1837.6776209198426,387
ID372700032,3/566 Glenferrie Rd,HAWTHORN,587500.0,u,2016-07-16,2,1.0,1.0,1099.0,54.0,-37.8271,145.0347,19904,645.4393638183234,12.26086956521739,False,143.04166666666666,1283.5625,102.45454545454545,St Joseph's School,78.77581813736668,113,Auburn High School,1689.5604446069542,167
ID835730553,53 Primrose Av,CHELTENHAM,795000.0,t,2017-09-23,3,2.0,2.0,138.0,6.0,-37.95656,145.06926,19866,1710.6931353611465,26.73381294964029,True,161.04166666666666,848.4666666666667,160.0,Cheltenham East Primary School,971.2810435914002,172,Cheltenham Secondary College,315.65504734877993,285
ID958212492,7 Balfour St,BRIGHTON EAST,1940000.0,h,2016-09-03,4,2.0,2.0,682.0,59.0,-37.9205,145.0122,19951,1518.75242779379,17.555555555555557,True,343.0416666666667,1929.3125,260.0,St Finbar's School,658.7449956294794,336,Brighton Secondary College,608.7925530145071,213
ID231586348,8/16 Wattletree Rd,ARMADALE,690000.0,u,2017-04-22,2,1.0,2.0,0.0,39.0,-37.8611,145.0174,19945,544.3342657654047,12.609375,False,311.8333333333333,2261.4,423.0,Armadale Primary School,992.822024229571,87,Oakwood School,2056.2719646462615,565
ID669156761,76 Walpole St,KEW,1507000.0,h,2016-10-15,2,1.0,2.0,667.0,59.0,-37.8007,145.0327,19904,2334.969822231129,12.26086956521739,True,37.04545454545455,154.33333333333334,24.666666666666668,Kew Primary School,332.6783361601258,356,Kew High School,2757.0336452623205,124
ID633276581,10/14 Cromwell Rd,SOUTH YARRA,499000.0,u,2017-04-08,2,1.0,1.0,0.0,49.0,-37.8452,145.0001,19947,191.88519209826225,10.318181818181818,False,155.625,728.625,134.3,Toorak Primary School,862.3606888683449,83,Melbourne High School,1022.4151359139386,2
ID375553388,1a Court St,YARRAVILLE,796000.0,h,2016-06-04,2,1.0,1.0,188.0,6.0,-37.8184,144.8809,19996,843.5755457888655,5.482758620689655,False,100.52380952380952,300.4,45.22222222222222,Yarraville West Primary School,566.2310528795001,105,Gilmore College For Girls,2475.8115615960387,387
ID771040350,7 Longview St,PASCOE VALE,792000.0,h,2016-09-24,3,1.0,2.0,582.0,49.0,-37.724,144.9333,20034,876.1015985265442,9.410714285714286,False,85.95652173913044,1043.8666666666666,112.77777777777777,Pascoe Vale Primary School,876.4111921277043,414,Strathmore Secondary College,1556.1430597903652,133
ID243132493,3/7 Mattea Ct,RESERVOIR,380000.0,u,2016-08-13,2,1.0,1.0,220.0,8.0,-37.7327,145.0347,20011,2851.3167945074783,11.806896551724138,False,117.80952380952381,378.06666666666666,47.8,Holy Name School,1445.4491010431495,463,Reservoir High School,1240.6068553289506,346
ID837368581,201/77 Abinger St,RICHMOND,400000.0,u,2017-09-23,1,1.0,1.0,4425.0,7.0,-37.82009,145.0038,19906,894.7181985861814,7.6923076923076925,True,126.42857142857143,380.2,68.3,Yarra Primary School,687.7716248166421,475,Lynall Hall Community School,424.45991187137787,559
ID189197165,24 McConnell St,KENSINGTON,1150000.0,h,2017-06-17,2,1.0,0.0,147.0,129.0,-37.79067,144.92844,20040,375.06172581224547,5.186440677966102,True,41.142857142857146,142.4,25.22222222222222,Kensington Primary School,234.16420765001263,116,St Aloysius College,1293.6776301137008,170
ID624921178,6/51 Murrumbeena Rd,MURRUMBEENA,582000.0,u,2017-05-13,2,1.0,2.0,1113.0,9.0,-37.8892,145.0664,19919,140.30182375908305,18.73846153846154,False,42.57142857142857,147.0,51.333333333333336,Murrumbeena Primary School,487.66024609638106,80,Sacred Heart Girls' College,2252.064800817559,93
ID287664692,68 Thompson St,AVONDALE HEIGHTS,680000.0,h,2016-08-06,3,1.0,2.0,570.0,49.0,-37.7591,144.8542,20004,3316.94140758857,10.0,False,206.75,1709.9375,183.33333333333334,Avondale Primary School,1016.4134668718439,326,Braybrook College,2211.633784819966,139
ID688478521,26 Stymie St,KINGSBURY,1250000.0,h,2017-06-17,5,3.0,2.0,544.0,79.0,-37.71499,145.02966999999995,20009,1942.45652611646,13.899280575539569,False,19.785714285714285,52.0,11.0,Our Lady of the Way School,516.465677319326,417,Reservoir High School,809.2138429707439,346
ID617231852,87 Frawley Rd,HALLAM,1300000.0,h,2017-07-08,3,2.0,2.0,1801.0,14.0,-38.00128,145.27213,19885,1843.909507109286,49.92307692307692,True,86.47826086956522,751.875,113.1,Thomas Mitchell Primary School,2311.548461731281,292,Gleneagles Secondary College,2994.5553134575216,221
ID814563182,200 Nicholson St,ABBOTSFORD,1012500.0,h,2016-05-28,2,1.0,0.0,182.0,119.0,-37.8021,144.9976,19975,428.9067764953412,4.305220883534137,False,150.25,1006.8666666666667,111.0,St Joseph's School,1002.9411557954222,113,Lynall Hall Community School,1651.9821291721412,559
ID152775044,42a Essex Rd,SURREY HILLS,1725000.0,h,2016-06-18,4,2.0,2.0,798.0,44.0,-37.8308,145.0916,19894,768.7587317918145,20.9375,True,300.4583333333333,919.8235294117648,195.55555555555554,Canterbury Primary School,743.6811760531893,43,Camberwell High School,1652.6569544107408,112
ID850691570,118 Marshall Rd,AIRPORT WEST,640000.0,h,2017-07-01,3,1.0,2.0,219.0,59.0,-37.71655,144.88155,20032,3414.105125884137,10.928571428571429,False,151.83333333333334,1120.7333333333333,125.11111111111111,St Christopher's School,948.6844816137794,274,Essendon Keilor College,2780.639584758196,460
ID262153167,106/233 Dandenong Rd,WINDSOR,300000.0,u,2016-10-15,1,1.0,1.0,0.0,9.0,-37.8584,144.9994,19957,698.0253699257918,10.222222222222221,False,130.7826086956522,762.75,109.44444444444444,St Mary's School,173.2866005657505,159,Melbourne High School,2427.9335978936465,2
ID419465629,37 Vale St,RESERVOIR,935000.0,h,2017-04-08,2,1.0,1.0,537.0,49.0,-37.7269,144.988,20011,1311.3467468882682,11.806896551724138,False,126.42857142857143,380.2,68.3,St Raphael's School,898.7081592227568,349,Coburg High School,2037.2766915677682,79
ID649906601,32 Holloway Rd,BRUNSWICK,1405000.0,h,2017-05-27,3,2.0,2.0,401.0,99.0,-37.76491,144.95253,19968,695.3229534687382,4.866666666666666,True,111.5,355.93333333333334,60.333333333333336,St Joseph's School,889.2824550494284,113,Brunswick Secondary College,701.4870183862191,211
ID569881670,202/8 Bond St,SOUTH YARRA,850000.0,u,2016-12-03,2,2.0,2.0,0.0,5.0,-37.8411,144.9944,19959,346.1027683981656,8.563409563409563,False,137.58333333333334,681.8125,137.2,South Yarra Primary School,772.4394394227445,44,Melbourne High School,482.1773885257747,2
ID518586127,9 Lofty Av,CAMBERWELL,2450000.0,h,2017-09-16,5,3.0,2.0,570.0,93.0,-37.84136,145.08149,19850,597.6082549765669,20.0,True,470.9583333333333,3339.705882352941,557.0,St Dominic's School,341.2163464969815,82,Camberwell High School,1462.1014596027098,112
ID766161979,780 Brunswick St,FITZROY NORTH,1371000.0,h,2016-09-10,3,1.0,1.0,197.0,119.0,-37.7835,144.9816,20019,951.302066733689,6.642384105960265,True,240.45833333333334,1683.625,169.1818181818182,Fitzroy North Primary School,280.92405044588395,103,Fitzroy High School,540.285223299034,248
ID307656160,1/178 Murrumbeena Rd,MURRUMBEENA,720000.0,t,2016-04-23,2,2.0,2.0,1318.0,11.0,-37.8969,145.0654,19919,765.9181725640846,18.73846153846154,False,36.59090909090909,147.2,42.77777777777778,St Patrick's School,542.80040799743,346,Sacred Heart Girls' College,1908.9029243505718,93
ID482025007,183 Cubitt St,CREMORNE,895000.0,h,2016-10-15,2,1.0,0.0,138.0,139.0,-37.832,144.99200000000005,19959,718.5529649565606,8.563409563409563,False,121.0909090909091,439.2,60.44444444444444,Richmond Primary School,678.2246719278922,260,Melbourne High School,611.4316927253599,2
ID985997852,29 Faussett St,ALBERT PARK,2120000.0,h,2016-09-10,2,1.0,1.0,199.0,119.0,-37.8422,144.9554,20043,2668.6609394755415,0.0,True,150.25,1006.8666666666667,111.0,Albert Park Primary School,234.20551357635293,306,Albert Park College,763.1475487277512,131
ID131985722,13 Wheatland Cr,DINGLEY VILLAGE,955000.0,h,2017-09-03,4,2.0,2.0,615.0,24.0,-37.96746,145.12788,19913,3005.0746548780103,31.82089552238806,False,415.875,2214.3333333333335,356.44444444444446,Kingswood Primary School,1766.1619396131302,409,Killester College,2315.0378455842024,182
ID756892429,11/16 Byron St,ELWOOD,326000.0,u,2016-06-27,1,1.0,1.0,0.0,14.0,-37.8768,144.9905,19955,427.90788234583806,12.88888888888889,False,195.83333333333334,1779.0666666666666,147.3,Elwood Primary School,556.3571313931245,309,Elwood College,770.8309311970388,175
ID874640877,28 Corsair St,RICHMOND,1145000.0,h,2016-06-18,2,1.0,0.0,170.0,109.0,-37.8226,145.0064,19906,561.4210635066715,7.6923076923076925,True,117.80952380952381,378.06666666666666,47.8,Yarra Primary School,891.2884834931097,475,Lynall Hall Community School,772.848545365988,559
ID399531713,118 Wood St,PRESTON,1020000.0,h,2017-05-13,3,2.0,2.0,670.0,84.0,-37.7353,145.0232,20011,1955.4431350549303,11.806896551724138,False,92.0,1027.4375,111.66666666666667,Holy Name School,693.1823646545273,463,Reservoir High School,1562.7504003468446,346
ID358254857,17 Chinnock Ct,CRAIGIEBURN,680000.0,h,2017-06-24,5,3.0,2.0,646.0,119.0,-37.59902,144.92517,40221,1630.7613721888074,12.25,False,161.04166666666666,848.4666666666667,160.0,St Dominic's School,9578.040781043917,82,Craigieburn Secondary College,1408.7360088235503,497
ID868427556,1/2 Dakara Cl,MEADOW HEIGHTS,420000.0,u,2017-07-22,3,1.0,1.0,658.0,29.0,-37.64821,144.92526999999995,40220,1425.3946251801299,10.53191489361702,False,63.666666666666664,99.4,42.2,St Dominic's School,4103.805082630808,82,Roxburgh College,2031.045460979414,451
ID508971962,54 Palmerston Cr,SOUTH MELBOURNE,1210000.0,h,2017-09-09,3,2.0,0.0,149.0,119.0,-37.83474,144.96917,19854,1839.7319450305079,1.492822966507177,False,155.625,728.625,134.3,Galilee Regional Catholic Primary School,1272.2095139831497,208,Albert Park College,2219.728934866665,131
ID143519040,35 Leander St,FOOTSCRAY,835000.0,h,2016-08-22,2,1.0,1.0,222.0,99.0,-37.7962,144.8844,20023,629.6214042379163,4.885714285714286,False,36.59090909090909,147.2,42.77777777777778,St John's School,83.41391649267489,489,Gilmore College For Girls,977.1420393043211,387
ID304756888,37 Roberts St,KEILOR EAST,891000.0,h,2016-06-18,3,3.0,1.0,292.0,21.0,-37.7505,144.8657,20037,4486.605922948149,7.285714285714286,False,79.38095238095238,225.8,53.55555555555556,St Peter's School,889.8346964601008,345,Essendon Keilor College,1252.1418202689672,460
ID940574340,124 Northumberland Dr,EPPING,598000.0,h,2017-06-03,4,2.0,3.0,558.0,44.0,-37.64262,145.0407,20005,1432.2756933672267,14.089171974522293,False,250.83333333333334,1550.8666666666666,286.72727272727275,St Peter's School,1456.5217100504053,345,Epping Secondary College,659.3316335197479,309
ID582231378,59 Robinson St,MOONEE PONDS,1020000.0,h,2017-07-01,2,1.0,1.0,269.0,125.0,-37.75782,144.92088,20037,458.63716709203726,7.285714285714286,True,49.473684210526315,102.25,21.88888888888889,St Monica's Primary School,288.6100432714036,484,St Columba's College,584.0406918508513,85
ID988707448,11 Station St,COBURG,725000.0,h,2016-04-23,3,1.0,0.0,238.0,119.0,-37.7539,144.9612,19966,85.11887923738367,5.85,False,133.91666666666666,1156.7333333333333,139.88888888888889,St Margaret Mary's School,813.9104668986802,483,Sydney Road Community School,1758.8206699480936,447
ID889283006,12 Lewis St,GLENROY,793000.0,h,2017-05-06,4,1.0,2.0,677.0,49.0,-37.7088,144.9204,20032,551.068511796125,10.928571428571429,False,230.20833333333334,1620.8235294117646,177.77777777777777,Glenroy Central Primary School,648.3688780135075,422,Glenroy Secondary College,609.8034779685134,511
ID529441015,1/9 Indwe St,WEST FOOTSCRAY,620000.0,t,2016-10-15,3,1.0,2.0,255.0,18.0,-37.8038,144.8679,20022,668.1159578168761,5.4,True,36.59090909090909,147.2,42.77777777777778,Kingsville Primary School,1145.2763125753436,451,Gilmore College For Girls,2430.607133125829,387
ID402990300,27 Celia St,GLEN IRIS,1825000.0,h,2016-09-17,3,1.0,2.0,652.0,69.0,-37.8552,145.0785,19849,441.73627623781465,21.5,True,240.45833333333334,1683.625,169.1818181818182,Ashburton Primary School,899.8084045477223,106,Ashwood High School,2416.4622838995106,241
ID428574998,14/18 King St,ELSTERNWICK,537000.0,u,2016-12-10,2,1.0,1.0,0.0,49.0,-37.8838,145.0095,19954,763.1706840658035,14.222222222222221,False,195.83333333333334,1779.0666666666666,147.3,St Joseph's School,397.02720535915444,113,Star of the Sea College,1822.5413015943443,54
ID542584940,46 Head St,BRIGHTON,2400000.0,h,2016-08-13,4,2.0,2.0,640.0,28.0,-37.892,144.9918,19954,1135.6063857370314,14.222222222222221,True,343.0416666666667,1929.3125,260.0,Elsternwick Primary School,486.91083698723946,378,Star of the Sea College,684.895861504244,54
ID476966486,4 Thompson St,ORMOND,1708000.0,h,2017-03-04,3,1.0,1.0,703.0,59.0,-37.9058,145.028,19940,1034.4771171393668,19.155555555555555,True,42.57142857142857,147.0,51.333333333333336,Ormond Primary School,515.5495159119087,112,Brighton Secondary College,1778.2447889766365,213
ID799687297,5 Margaret St,BRIGHTON EAST,1780000.0,h,2016-05-07,2,3.0,2.0,635.0,84.0,-37.9205,145.0102,19951,1359.026509614089,17.555555555555557,False,343.0416666666667,1929.3125,260.0,St Finbar's School,791.9410931094128,336,Brighton Secondary College,784.151168324626,213
ID803902543,466 Auburn Rd,HAWTHORN,1800000.0,h,2016-08-22,4,2.0,4.0,601.0,79.0,-37.839,145.0418,19910,732.4586259861642,0.0,True,143.04166666666666,1283.5625,102.45454545454545,Auburn South Primary School,361.0970010905977,124,Auburn High School,303.4508331497283,167
ID966038922,25 Westmore Dr,HEATHMONT,932000.0,h,2017-09-09,5,2.0,2.0,543.0,39.0,-37.83145,145.22826,19871,1474.4226434842706,35.214285714285715,False,80.84210526315789,223.93333333333334,58.55555555555556,Marlborough Primary School,688.8649939553829,374,Heathmont College,846.9037632093152,433
ID695302599,5 Alice St,CHELTENHAM,1100000.0,h,2017-09-23,3,2.0,2.0,603.0,15.0,-37.97462,145.07906,19865,1461.7805720130439,28.514492753623188,False,161.04166666666666,848.4666666666667,160.0,St Patrick's School,1265.8375311164805,346,Kilbreda College,1580.4532521740157,145
ID747358052,8/42 Wests Rd,MARIBYRNONG,355000.0,t,2016-06-04,2,1.0,1.0,0.0,15.0,-37.7716,144.882,20027,2843.4002044307026,-1.0,False,87.14285714285714,348.73333333333335,76.0,St Margaret's Primary School,952.3350248304824,216,Ave Maria College,2180.5902986731503,111
ID893287854,1411 Dandenong Rd,MALVERN EAST,1290000.0,h,2017-05-13,4,2.0,2.0,395.0,109.0,-37.8914,145.0842,19918,694.8149075177398,20.516129032258064,False,102.47619047619048,352.6,106.22222222222223,Oakleigh Primary School,517.2199181060502,206,Sacred Heart Girls' College,1209.4698851404196,93
ID972218673,3 Longfield St,RICHMOND,1400000.0,h,2016-11-27,3,1.0,2.0,0.0,119.0,-37.8211,145.0114,19906,794.6352046924836,7.6923076923076925,True,117.80952380952381,378.06666666666666,47.8,Hawthorn West Primary School,623.2900680554881,125,Lynall Hall Community School,954.5877600389342,559
ID546012517,1/41 Elizabeth St,BENTLEIGH EAST,1025000.0,u,2017-03-04,3,2.0,2.0,384.0,20.0,-37.9229,145.0557,19939,1751.998284513385,20.31111111111111,False,125.08695652173913,839.375,108.0,Valkstone Primary School,932.0122911550035,134,Bentleigh Secondary College,612.8944780287344,230
ID253627235,19/995 Burke Rd,CAMBERWELL,555000.0,u,2017-06-24,2,1.0,1.0,2685.0,69.0,-37.82277,145.0581,19853,425.9360753116582,14.881889763779528,False,470.9583333333333,3339.705882352941,557.0,Auburn Primary School,724.8711158956437,344,Camberwell High School,1533.118395945197,112
ID275111708,20 Grace St,YARRAVILLE,1450000.0,h,2017-02-25,3,2.0,2.0,542.0,3.0,-37.811,144.8844,19996,726.8801211732841,5.482758620689655,True,111.5,355.93333333333334,60.333333333333336,Yarraville West Primary School,426.4589185229451,105,Gilmore College For Girls,1614.2853039949352,387
ID311229623,222 Rae St,FITZROY NORTH,1852000.0,h,2017-07-01,3,2.0,1.0,138.0,119.0,-37.78714,144.97966,20019,1203.4524394952523,6.642384105960265,True,255.95833333333334,1618.4117647058824,222.7,Fitzroy Community School,226.69205376979866,4,Fitzroy High School,731.0068967122917,248
